pretrain_sample_id,cohort,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
LSCC:C3N-04124,LSCC,10.199594,13.231781,7.6508822,6.94659,-10.317607,-18.247553,-0.085574195,2.7194128,-9.22301,7.737575,23.402998,-6.0431905,16.400007,12.180531,-34.06581,14.935036,-24.7475,18.858517,-12.812987,1.9876207,-22.67834,-4.9991336,6.3047447,-7.6585197,1.8992132,10.463447,-32.390038,-11.428515,-4.658773,11.873608,3.4989598,-6.5172367,-0.8480557,-7.038381,2.415662,30.986975,-12.852211,-18.7723,8.019437,0.7918385,2.3670256,6.503295,-34.24785,-35.22745,-15.165202,-18.456966,9.611844,3.5703595,23.92613,-1.3631241,-13.205586,-4.8449645,-9.931974,-30.55018,-10.947957,-2.778341,14.174716,-10.711006,-25.364044,0.12269951,-4.547463,56.726933,-18.21109,-5.298121
LSCC:C3N-04127,LSCC,-1.1138619,10.736743,12.097861,0.9357819,-26.69797,-0.62243974,-32.060787,40.551174,-4.4707665,-10.894042,14.576872,8.907014,4.1406155,-3.5146425,-10.776138,-5.1290565,-10.379164,11.288474,1.7353894,43.720234,-2.52319,-10.256704,-17.655384,0.41000706,-20.972286,2.0743082,-34.71157,7.4447517,-0.9996637,15.478923,12.115042,0.5800144,-6.583425,11.554982,8.443948,15.391417,-13.281476,12.423544,-4.739519,-1.8919455,-20.070713,-21.243162,-30.095186,1.7077869,-9.350049,1.2392035,-5.342074,-0.8828809,4.14662,-24.392796,10.463817,3.1144176,11.976111,-7.5448236,-8.5824375,-0.38292906,17.206207,-14.300803,-9.091937,14.256826,-18.518988,53.09342,6.433207,3.7804184
LSCC:C3N-04155,LSCC,7.7509313,2.2151244,-5.7778974,-9.052428,-31.457132,-27.516418,-42.478085,52.267887,31.921003,17.34453,54.935886,23.289715,56.61411,34.949436,-17.934862,28.391304,-15.967902,20.598831,-65.291725,33.047283,-19.440327,17.738731,-22.868052,-0.44978374,-17.126526,-10.8739195,-117.936325,1.7844763,12.348705,39.668972,-41.584774,-13.354593,0.49512252,-7.2625494,0.61506116,21.51604,6.5170703,-25.884634,-2.927572,-33.232117,-0.46308213,-68.20958,-31.096045,-87.59392,-11.402707,29.546299,-3.9958885,-38.75673,61.84709,-45.227913,3.3884578,-15.450569,21.914572,-25.906776,-20.573914,27.614857,-16.535276,-12.697813,-46.51742,18.461199,-33.131374,65.400795,-17.034378,-9.883594
LSCC:C3N-04162,LSCC,4.8275766,41.035408,4.9916964,18.926493,-2.7979918,-14.324699,-5.9405136,16.57123,0.48287678,4.5133634,-17.687616,21.491003,13.900237,1.5092576,-15.791675,2.0805135,-25.289137,9.960194,-35.727432,21.282488,-1.0227958,15.085312,-0.47316283,-7.7202864,-8.503449,18.085936,-31.019958,-18.66798,22.100117,9.973044,-12.970247,-13.069417,8.2029705,-7.0961137,11.396186,8.648136,-19.104507,25.65664,13.454464,-22.19175,14.738947,-33.28393,-35.784943,-39.141052,7.9674993,28.47649,9.810231,-6.245777,19.685087,-4.4998927,-1.5393347,16.638248,-5.9200296,-3.9508622,-14.408723,0.25659636,-5.116483,7.7567854,0.63660794,6.5167437,12.295896,29.297005,-5.149073,33.26175
LSCC:C3L-00081.N,LSCC,19.568047,3.4317734,12.445344,-14.534928,-21.180075,50.44188,1.5665944,34.993763,-9.446496,20.633055,26.195604,-12.871763,-6.0521164,26.937141,-30.097597,36.047035,-71.70286,13.010725,5.985333,41.07543,23.742632,6.3339877,7.1585703,-28.68831,-0.33500662,-19.960876,-47.173492,30.658894,4.48039,-15.623178,6.843085,-7.6584234,-21.12978,-12.636953,-11.177479,8.873716,-54.18162,-9.751725,-6.9067574,-16.58698,14.577739,-27.321526,-8.674778,-24.314585,8.487111,26.33915,-7.558716,-6.171553,47.0443,-32.80038,-18.704092,-22.218672,2.3625531,19.973225,10.810193,9.416386,-9.5549135,-1.6599542,-1.8750733,30.561626,-17.878767,35.188385,-25.046247,3.9215217
LSCC:C3L-00415.N,LSCC,36.026745,21.524546,26.165253,-36.958344,-3.2321217,13.11599,20.036634,-2.1715012,-7.747771,2.0466132,43.70139,-8.925276,-11.043522,5.0377736,-12.946178,22.07103,-34.37217,11.333348,5.61224,23.866096,5.3062973,-21.067966,10.743528,4.544697,-11.937812,1.9736162,-53.241463,3.8489966,-10.83172,14.497361,6.195629,17.324678,-3.3054276,0.032985598,-10.7257185,58.041725,-31.098406,-10.719409,12.044098,-15.120526,-3.675379,16.740774,-11.133686,-2.2888548,-6.973623,-11.081065,-27.688574,-42.931744,57.81972,-30.903996,-20.256258,-24.738997,-16.947115,-18.536913,-4.5639987,16.67172,-14.057739,-10.249836,-14.018515,26.827791,-1.8951473,56.695835,-30.717745,-19.125261
LSCC:C3L-00445.N,LSCC,0.7751986,24.67275,5.529663,9.610375,-35.2795,3.4118137,3.228796,22.66713,15.81463,37.32071,27.920015,3.6885772,-1.8094511,11.03481,-14.247375,0.31160226,-9.25917,8.072079,-5.291107,1.1853489,32.97999,-1.4224939,-18.487492,38.840355,13.283126,33.549927,-8.784122,12.286155,12.303142,-7.348133,-2.3154235,-2.1923816,-18.215847,13.883326,13.667031,10.452255,-5.58487,24.446327,-5.990319,10.765231,-0.35206014,-4.9755473,-17.66184,-12.973596,14.766553,-2.444621,-13.818204,-11.214607,33.158836,-9.949935,-9.46488,-6.998268,-15.564132,3.7466605,-13.752033,6.4032173,-9.485638,-20.304792,-22.777468,1.5816444,1.2510464,10.832364,-13.531438,-0.7585852
LSCC:C3L-00568.N,LSCC,4.2009254,23.607042,14.092351,7.471137,-26.494259,-18.798233,-13.465743,8.961885,-10.627761,2.6313944,41.930405,-5.3354864,4.3165126,8.024536,-5.422448,43.36075,-30.416533,-3.319589,-5.5009828,-18.552399,-5.5525146,-3.066933,-14.59052,1.3846121,-0.06901935,-8.975878,-29.481108,-6.439862,-9.380819,-3.6688216,-14.25526,11.298705,-26.624142,-9.230675,3.802203,5.1975427,2.614196,-17.067577,-1.1237124,13.866164,-3.1212523,-9.034176,-26.661264,-14.800963,-11.648175,-9.314043,9.520114,-2.2770884,43.586117,-10.690541,-6.64894,-5.9182005,7.2975106,-11.33386,-13.080024,-10.139176,12.362015,-1.3082277,-32.743645,2.0060391,3.2131777,-7.052701,-20.387255,-5.7802567
LSCC:C3L-00603.N,LSCC,-5.582787,0.35967076,-3.8227918,-14.836214,14.579685,29.472599,3.4404664,30.703283,2.2439442,17.650724,42.253,18.134659,-16.003454,12.483965,-16.134775,59.887936,-27.247358,-5.699623,9.693826,21.82883,-4.3122764,-5.9354,0.448776,31.0025,-6.516934,7.0468264,-19.115627,-6.664593,0.5348027,13.83034,15.897289,16.156212,-4.8813467,-7.5215783,2.1834953,-12.122263,20.427048,34.618153,10.287598,16.26135,8.8,-4.792233,-2.7021508,-30.327717,5.609015,0.6585978,-12.86237,9.6430235,45.268486,-28.538628,-23.121822,-13.089226,-18.55262,9.333738,-15.723056,6.437061,-17.214752,11.253566,9.435592,28.640299,-8.206878,-11.495722,-23.240406,-21.655758
LSCC:C3L-00904.N,LSCC,16.643364,38.414524,4.8463335,12.857744,-12.92724,-18.4538,-15.836221,2.9088624,0.056338206,-0.87861145,19.952707,-4.556721,9.727713,1.4633482,-1.4543318,42.282967,-47.049057,10.86303,-21.168015,-1.9129976,11.185061,-3.264302,10.228616,-1.4300375,12.199007,-7.424782,-16.436806,-2.876926,7.2567267,15.658467,-31.086876,-10.489446,8.4369335,9.26655,8.542436,-8.634691,-11.048082,-9.277532,-16.252552,16.895937,11.063097,0.102932036,-10.633294,-24.212065,2.2660506,-15.96702,10.581934,-1.0780087,17.104366,-6.6761436,-22.930902,1.520414,10.540753,3.5134358,-8.876562,9.084807,-3.8178434,11.300784,-54.971294,-17.281637,14.6173,2.2371585,-35.004322,-5.7729278
LSCC:C3L-00923.N,LSCC,-2.781831,8.219252,0.2915013,-27.521292,-16.652855,25.940294,-24.7643,-6.1296554,-24.025402,-22.931555,43.35478,-18.955688,6.506723,29.209045,-12.596029,40.942818,-39.815044,-3.837257,19.629597,25.8102,5.404474,-13.035856,7.067377,5.9167705,13.800344,-30.604801,-47.71766,7.708409,-32.88353,-1.0867144,-2.0902126,20.788465,-21.834248,15.49988,3.1485279,20.859978,1.4193186,2.741161,-7.960165,-2.3989727,-15.549381,13.579473,-38.40109,-22.372442,-22.028109,4.295117,5.818981,-22.11057,64.90629,-63.039394,-27.140038,-36.699387,15.537941,-7.087086,9.135197,7.3204074,12.678582,-8.014591,-10.336649,39.097652,-7.297753,26.745335,-49.7365,-13.149518
LSCC:C3L-00927.N,LSCC,23.594074,24.883642,31.487267,-14.190424,-30.285082,11.861982,-20.558485,-5.822332,11.749191,12.012894,28.007277,20.395956,5.9169054,2.1634028,7.0321174,-1.2523514,-32.434204,-7.391221,-7.1907434,-20.693142,28.054848,3.430461,13.280435,27.669283,-7.246995,-3.3863199,-26.797745,9.688368,-1.5095651,6.967826,-24.714762,-18.438917,-18.570593,19.881708,-14.841546,45.4106,-3.100361,18.983614,-2.1575496,-30.609156,-25.110834,14.278942,-12.2016115,10.901187,1.6814101,-1.4245973,13.012389,-17.570585,78.078476,-23.44084,-12.120738,-12.830583,7.9042425,17.03526,-35.899837,-19.204144,-20.53106,-5.1986475,-33.64272,39.842937,-15.415186,58.083843,-39.243652,-12.208527
LSCC:C3L-00993.N,LSCC,17.605843,36.678486,5.066768,-35.84584,-50.69124,4.6882,13.677946,-6.995647,-22.834948,-24.639544,49.961227,20.297638,-27.546078,24.636124,-9.0543585,96.87656,-33.95391,-9.514405,30.714102,-14.2326975,-11.441201,-0.2990167,27.840044,11.680529,-41.168423,-42.69423,-47.45831,-14.3406105,-17.903603,1.7504011,-8.933346,4.104993,-18.076143,29.335104,-2.4470413,42.56085,-13.810506,5.7837157,15.133123,-21.725399,34.408577,14.070637,-42.730446,-50.878586,-7.1025043,-13.249648,13.20189,-33.623245,63.753468,-79.81704,-26.550333,17.155428,16.11071,-15.115786,-31.706371,-37.67329,27.987988,-10.995747,-17.505901,34.325752,-23.661598,100.26021,-71.03726,-33.89129
LSCC:C3L-01000.N,LSCC,-1.8177905,41.009453,-2.9980543,-14.225539,-11.026389,35.232304,16.0471,36.66256,-12.331684,29.820864,35.936214,-26.873695,7.087313,25.3004,5.3401756,58.777275,-52.43481,-0.68481886,-30.690355,26.89089,7.7809033,-1.9736075,-25.737652,1.0629287,-8.383824,-1.4788735,-32.072308,11.509675,23.99416,-16.62505,-6.0021996,1.5947258,10.149997,-13.723015,-3.7210262,21.302912,-22.369545,-8.29446,-17.5387,32.961494,11.211993,-3.515209,-19.67904,-49.949547,11.393415,0.36183783,0.6114503,8.488839,65.379875,-29.075989,-13.466173,-22.012518,26.728445,-41.29592,2.0535345,7.123166,20.855467,-5.399287,-30.140295,14.75488,5.7323346,19.684792,-36.53694,-33.097538
LSCC:C3L-01285.N,LSCC,21.614008,66.88122,-27.221842,-42.123253,-79.16339,-5.691141,13.821409,7.3258038,-13.646415,-57.89984,89.367004,13.571165,-37.356018,53.856396,-17.481693,129.66763,-32.768433,-24.886152,56.81874,-17.479591,-6.752033,-19.193966,15.785067,48.127785,-31.568848,-51.58088,-63.167038,-12.531327,-24.34732,-0.56580275,-29.43423,9.012442,-12.104912,38.82932,-22.554745,34.731144,-18.258976,16.898836,35.554737,-20.883001,44.68088,18.890135,-45.3388,-79.04247,6.486281,-23.393076,25.52424,-51.405174,85.758415,-100.802315,-31.760357,27.547874,31.938414,2.1283255,-42.81098,-51.193123,33.061024,-10.910574,-40.43436,47.2514,-20.638985,96.558395,-87.06139,-47.396065
LSCC:C3L-01455.N,LSCC,3.5685613,19.725843,2.8055558,-26.388872,-28.591593,16.84123,12.079211,26.391932,-7.6689906,14.386974,14.273498,13.077165,-20.564451,-0.87113976,3.1970704,49.448868,-58.206608,-3.0887635,-16.63133,-0.17513904,3.8910155,-21.0021,1.6080277,-0.2969448,-13.184644,-21.425533,-45.124302,-19.348303,-21.489883,8.11867,-6.5859437,18.983643,-8.189682,0.34767333,-1.7005173,30.43837,-15.6655855,10.112632,30.904135,-14.27708,3.687556,-4.417624,-46.50031,-26.304129,-7.6001353,-7.0860553,-7.315111,-16.906025,65.863075,-50.37689,-9.576284,3.971353,1.4581509,-13.257687,2.9227805,-37.55387,-8.36189,-10.860783,-13.983665,11.933052,-45.125294,61.00816,-55.146935,-17.101341
LSCC:C3L-01606.N,LSCC,38.695805,14.172297,-3.5190809,11.8760605,-17.420734,-37.49185,-9.76525,7.089098,-7.973742,8.482201,33.25349,15.084285,7.5277,4.7326503,-14.001816,20.968801,-47.63656,14.7886,-45.371033,-5.5119743,23.578033,-0.88277304,4.616003,-13.038668,3.3555913,-1.7828864,-29.934483,-18.134552,-7.7635493,-15.197915,-14.618811,-0.110152766,-7.5791216,3.6546302,-2.1507983,-7.403408,-6.9215574,-26.367527,-23.905163,0.60300434,21.919676,-25.72616,10.789041,-11.610957,1.0884988,-11.75713,16.52082,16.971294,33.38632,1.8426391,-3.042088,-9.553673,7.511257,-20.671104,16.58219,16.329445,18.743864,7.7550216,-55.584618,-23.07152,23.14625,-10.81543,-16.22632,-9.562082
LSCC:C3L-01663.N,LSCC,-4.5675178,4.376136,0.25086454,-4.6228023,-12.364616,0.10916807,-3.3824923,25.256336,-20.654833,-22.131191,33.67524,-36.390625,6.168895,12.645948,-16.805647,44.702343,-46.39577,-7.4572225,10.879964,12.411212,2.2080345,-22.841042,-0.21323639,-20.40862,-6.7956343,-22.044363,-39.239677,-4.7314353,-13.022258,-4.0272565,-4.3391247,-3.59681,4.0486045,-23.893793,-1.74976,19.193714,-12.58634,-20.056654,17.66446,9.343456,-4.4849944,7.9608426,-31.685678,-11.350265,-12.5440035,-9.399733,-17.044847,-1.7178185,52.171238,-47.51897,-27.576021,-17.703793,21.098875,1.3807118,2.4989011,-12.665798,4.5979257,0.6042131,-18.211176,17.376705,0.19052926,27.890572,-53.43994,-0.039914668
LSCC:C3L-01884.N,LSCC,11.41742,23.514708,11.706318,2.9485774,-12.517701,-9.279133,-15.2776575,6.22247,-8.504765,14.260421,41.00061,-4.632114,9.843202,17.22764,-11.147839,45.023182,-48.646645,12.700005,-16.90258,-5.5584207,-3.0998,8.945553,-3.9655015,-13.691547,4.9984145,6.3771853,-19.133638,-9.314832,-11.156782,-0.7501463,-10.546289,17.238684,-18.847942,1.4218926,12.438693,1.4701622,-5.923163,-14.59875,-10.861853,24.263144,8.452923,4.5421844,-25.385366,-17.168526,0.16535929,-25.659845,17.782394,4.7611914,40.41718,-1.6202645,-10.82747,-3.309112,2.259988,-2.6295345,-1.5454826,-1.336004,4.271878,-3.6063454,-29.02154,-13.271496,15.701893,2.3200827,-27.189144,-10.057844
LSCC:C3L-02127.N,LSCC,50.140522,-2.593085,18.543217,-8.972492,-32.415718,-21.954351,4.315277,25.047855,-21.213509,36.014706,73.65221,34.273617,-19.500666,20.21601,6.6964936,68.26021,-120.021965,-3.027376,-4.4320755,18.091644,24.809937,25.387354,19.055517,35.25571,-27.285507,8.110033,-57.33535,3.5212083,-30.11621,-50.599834,-7.9702344,12.938113,-41.601376,25.199331,-13.201473,31.823835,-57.914772,2.7466888,31.121984,-6.6544423,18.78532,-43.142216,-55.19175,-76.25125,-53.317314,34.678898,10.218293,41.133137,49.719185,-37.797268,1.0530906,-51.002426,-35.763622,-1.3118038,3.403007,42.94589,7.3095946,-10.584646,-23.42767,13.489501,-28.962866,36.288757,-28.746298,0.50715727
LSCC:C3L-02130.N,LSCC,19.094059,108.38477,-8.965377,-53.750336,-16.131092,13.897221,16.545227,3.915581,-31.748308,-42.079426,30.617338,-0.23584083,-13.972094,62.125824,14.862416,76.03444,-59.789715,-43.368694,-27.626125,19.406197,-16.435467,8.808447,0.15343457,-27.118963,-54.35841,-47.75177,-74.3738,-38.845665,-41.771183,4.577457,-37.358173,-7.665421,2.751276,12.860673,4.8574357,11.6532545,-29.325207,-47.3183,17.044323,-18.981955,28.957857,-5.1814084,-29.451208,-52.567123,6.9410567,5.250339,6.3605633,-8.221503,114.2884,-84.956924,-10.389443,-21.39705,39.448994,-54.04289,19.325577,-43.42726,20.237514,-13.644218,-34.021416,37.387123,-48.804836,62.058636,-81.800316,-13.96878
LSCC:C3L-02163.N,LSCC,34.86681,64.192986,-3.8653824,-10.411281,-29.761953,-1.5655336,1.8521831,1.8805646,-11.970233,1.901487,52.815495,-18.059052,10.508873,13.227037,14.304252,80.5617,-73.373085,15.161854,5.794393,-11.321721,-29.340326,-0.08471466,0.01533824,-4.078719,-7.717362,-33.673264,-38.529297,14.13989,-17.700857,7.8664856,-27.526249,6.252064,23.464325,-7.273089,-27.263508,13.320383,-47.712807,-6.6169143,-1.0442038,27.57742,6.8956966,18.499348,-15.645629,-64.98182,1.9653337,-3.6175718,19.69804,-18.444372,70.42385,-14.757782,-18.634298,7.168139,34.57043,-30.41757,-25.827854,-12.07638,7.7316604,12.943195,-72.15471,12.615499,13.0932045,49.12225,-63.219776,-25.647905
LSCC:C3L-02164.N,LSCC,8.049144,0.9606482,-8.221465,7.0739408,2.0807955,-21.720842,-21.980186,10.534806,-1.3793693,-2.3866758,24.294329,-4.1513853,11.066099,-10.304121,-30.90906,43.523438,-26.578161,-11.990994,-18.309164,4.444947,44.09111,-17.090998,0.07245344,16.508114,10.330599,12.112317,-19.975769,-27.188038,4.4320283,-25.465656,-4.4866853,-1.7666909,-12.676343,11.772882,28.68451,-2.495657,-5.0925956,-5.1243725,-3.2640402,-11.456333,-6.6443186,-0.2643577,-8.964355,1.1870383,12.643733,-8.319176,-0.89821875,46.107655,31.165548,-12.722314,-15.9228945,-19.506708,1.6783938,5.7341156,9.877464,27.359228,0.08185958,-1.0872895,-15.334041,-1.8128047,-3.8669007,-19.86173,-19.599884,-5.50595
LSCC:C3L-02168.N,LSCC,7.335242,33.133713,-5.715495,-10.194883,-9.269274,31.48618,-2.3150647,58.284153,12.15209,39.81806,41.486477,1.1034682,4.100119,14.054841,5.9696236,46.562275,-41.456493,-14.103128,-33.39588,6.9494877,16.74756,3.8149767,-14.642565,9.357786,7.774052,23.585445,-21.23621,14.137169,46.198418,-17.443989,-20.299719,6.942627,8.224749,1.8058528,-0.87928736,33.167427,-17.103292,25.018908,-10.504153,22.787489,19.789663,-1.9363325,-12.520618,-24.460714,19.106834,1.6900667,10.466814,23.815907,54.40296,-28.999762,-7.6099706,-17.60857,8.107096,-30.346128,-3.9324522,27.940874,-1.6930251,-1.4143139,-34.472443,16.570158,-14.688377,-0.7443177,-20.161913,-42.89805
LSCC:C3L-02349.N,LSCC,-21.030552,63.81116,9.32343,29.010092,-29.796755,-12.221975,-22.722008,3.1954124,-33.395153,-38.08813,60.02759,-48.191418,42.658794,66.11967,9.159363,57.449997,-114.27725,-23.329506,-12.453679,35.650604,-37.813614,2.0676591,-41.44398,-49.054188,-15.914803,-39.16461,-57.4446,28.241709,-33.140472,-0.6666748,5.615398,-13.339368,-20.975927,-43.97997,23.480026,-4.9454474,-54.363396,-46.98562,-8.202314,42.898224,16.691328,-36.64596,-34.44997,-48.55893,-14.190556,-21.440973,30.632,7.61367,20.55148,-35.917152,-7.246664,4.126596,60.19959,-3.7194877,-4.4250975,-68.18839,74.59778,25.142021,-50.37457,-6.9726553,42.896046,73.84109,-75.717995,11.211307
LSCC:C3L-02358.N,LSCC,11.984506,24.439264,2.279671,-15.060913,-7.6686087,25.179497,32.51244,26.492945,-17.694311,13.697033,43.788094,-25.105791,-0.034175113,31.946627,2.429721,49.393417,-71.50087,16.768711,-29.843208,58.207825,9.4526825,3.3313615,-2.923479,7.6611586,-2.487835,-9.719847,-59.21727,-12.945622,-1.584441,-16.005106,1.159546,21.593431,15.4011545,-7.851493,5.868423,21.21811,-17.223314,-42.641094,-24.543032,23.200108,10.362079,4.0654206,-10.275345,-41.57377,-9.044711,-2.7442975,-22.543036,5.7441044,93.0455,-23.611256,-26.74446,-35.8626,35.087784,-41.656815,24.626804,24.09568,17.578333,2.426759,-40.61638,28.898176,15.218483,19.451752,-23.430628,-38.41045
LSCC:C3L-02546.N,LSCC,-16.6937,-18.167238,20.53554,-6.907242,-10.169418,3.5890493,-8.742871,37.624844,-4.49086,-9.67845,34.583763,-13.586873,18.752987,19.543638,-13.784167,38.42729,-28.111101,-16.435453,-5.137664,15.862456,16.128305,2.9557354,6.819045,6.576844,18.95825,-5.755583,-35.296516,-1.752113,-4.586801,-12.080512,-11.595122,-4.949668,-13.666855,-20.889269,5.1879272,5.673565,0.2712072,-5.8601565,2.6477616,-1.7119607,-12.710865,11.927121,-30.179018,-16.115808,-6.6245656,7.7636914,5.0449953,7.7646217,40.143173,-39.108006,-19.796173,-27.01332,14.901896,7.788577,15.31739,3.6938128,-8.05934,-11.946005,-15.903289,22.128088,15.144823,-7.783162,-20.338331,4.4688563
LSCC:C3L-02552.N,LSCC,18.686821,11.474619,-0.58289075,-1.7761936,-8.313079,-9.09919,0.5323908,5.982739,-4.5191603,-5.3324623,49.734894,3.9408803,-10.310154,21.217518,-3.109001,60.881958,-61.77183,-18.84149,-7.306567,-13.731502,7.161141,6.8930907,-2.094009,12.292068,-1.2560053,-7.8670564,-16.242283,-22.171171,-27.472185,-12.817076,-24.951996,28.629606,-21.003496,10.050798,-6.2686725,17.330912,-7.5181866,-15.643722,7.3790197,-1.7018932,-2.9806883,17.796629,-22.051382,-1.7224642,-11.197471,-22.557861,12.792966,-1.823159,69.83688,-26.268326,-24.564081,-8.675739,3.1765943,-11.650638,3.064288,14.712026,-7.02368,3.6259282,-35.122665,29.314062,-18.04282,1.2633634,-38.91834,-23.651833
LSCC:C3L-02619.N,LSCC,129.96991,136.20898,23.18297,-48.47844,-94.03707,-114.002815,-111.50851,9.173865,-64.00611,-158.40295,162.14151,-29.217972,18.145939,12.478388,70.00556,76.46598,-205.62334,110.63852,-87.26013,-39.942257,55.860123,-80.7582,93.442696,10.912919,17.419733,-74.54003,-206.31471,-47.185654,-17.399948,-77.17033,-167.99706,-38.17611,-15.578621,-4.4105816,-33.46953,170.40714,-16.137016,-1.4937599,-27.086342,-112.49502,21.115906,69.67421,-14.57298,-21.159609,-49.80372,-20.48758,-66.30336,-114.652336,249.07036,-153.91736,-64.1437,-48.895493,84.12545,-73.77241,-62.710712,-10.492757,38.267685,-100.36649,-144.90938,67.75495,-67.80797,71.94919,-144.3548,-148.93105
LSCC:C3L-02624.N,LSCC,5.9976645,8.862855,-60.08799,-3.5632591,-56.79238,5.3480387,26.253443,16.690002,-5.3114834,-14.128378,47.044765,-5.405053,-11.765209,48.12547,-5.043737,44.6614,-122.39448,-26.906078,3.568916,-33.971485,9.232891,-25.831635,-10.782755,15.7649355,-51.06026,-28.745796,-79.89756,-12.175768,-36.945076,17.555126,-40.34534,14.17616,-0.9498576,10.002543,-11.78673,24.733805,-28.61042,33.558506,70.19326,-3.2813246,19.510788,0.49506164,-60.30354,-47.90518,14.762946,8.907108,-11.051566,-57.698563,61.824326,-85.61767,-19.644545,48.71696,1.7484784,6.4616814,-28.449814,-75.083084,-2.6982784,5.7330036,6.0333405,26.02954,-45.802784,140.96191,-89.582954,1.7240515
LSCC:C3L-02625.N,LSCC,35.707348,24.862906,-1.0191268,-28.676636,-14.367735,14.754587,23.54257,19.922546,-8.27955,-10.178352,55.732887,0.22686073,-23.729433,22.824474,-8.031015,34.49079,-81.92813,5.0233536,24.1102,24.861853,4.8367805,-5.4408712,25.258469,9.225796,-7.1820107,-22.589848,-64.88399,9.226039,-27.306187,6.0385466,-32.929234,41.192265,-9.532394,0.40985575,2.7441423,38.32304,-41.80172,-43.942528,3.4104056,1.2812535,10.06421,2.8003066,-10.151973,-4.670892,-7.996595,5.8848505,-21.05079,-19.61381,90.740074,-31.530727,-21.87818,-49.489155,-9.423765,-19.694592,4.113047,18.168446,0.1420393,23.718273,-20.074667,25.977686,-11.838971,20.702316,-18.022982,-6.4479704
LSCC:C3L-02627.N,LSCC,78.58834,90.35624,-21.93077,-63.6977,-68.66325,-11.45458,26.724766,-20.282429,-37.72874,-102.737724,104.874596,36.675167,-50.538452,59.634796,-25.816565,155.39851,-86.78761,-35.440113,74.63403,-0.78471625,-37.180862,11.867331,80.24832,-16.192308,-110.86397,-92.70998,-111.541954,-28.29521,-42.706257,-25.184652,-65.52865,-0.45002824,-0.45232,66.17131,-36.216656,97.94091,-83.10306,46.311886,23.008457,-27.38784,107.00793,-0.014813896,-84.54008,-115.96652,29.021557,-55.943443,24.587257,-110.71713,111.61016,-165.82898,-11.381061,77.407715,44.23103,-69.750374,-66.05286,-122.59057,68.328476,-35.005337,-60.66317,15.0250635,-62.753704,240.72945,-111.64093,-76.7609
